date,position_id,holding_id,holding_name,instrument_type,position_side,market_value_usd_m,signed_notional_usd_m,gross_notional_usd_m,delta_adjusted_exposure_usd_m,current_exposure_basis,nav_weight,gross_weight,net_weight,asset_class,sub_asset_class,gics_sector_pti,gics_industry_group_pti,region_taxonomy_pti,market_cap_bucket_pti,liquidity_bucket,underlying_reference,lookthrough_method,classification_status
2025-08-31,H_PF_COVE_SPECIALTY_FIN,H_PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,private_fund,long,13.3382,13.3382,13.3382,13.3382,private_fund,0.01864472051860006,0.01864472051860006,0.01864472051860006,Private Credit,Specialty Finance,Financials,Specialty Finance,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_CRESCENT_DIRECT_LEND,H_PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,private_fund,long,19.0546,19.0546,19.0546,19.0546,private_fund,0.026635354964966537,0.026635354964966537,0.026635354964966537,Private Credit,Senior Direct Lending,Diversified Credit,Senior Direct Lending,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_DIGITAL_INFRA,H_PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,private_fund,long,7.5797,7.5797,7.5797,7.5797,private_fund,0.01059523684716325,0.01059523684716325,0.01059523684716325,Infrastructure,Digital Infrastructure,Diversified,Digital Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_DRAGONBRIDGE,H_PF_DRAGONBRIDGE,DragonBridge Greater China Fund,private_fund,long,26.6803,26.6803,26.6803,26.6803,private_fund,0.03729489262812112,0.03729489262812112,0.03729489262812112,Private Equity,Asia Buyout / Greater China,Consumer / Industrials,Asia Buyout / Greater China,Greater China,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_GLOBAL_GROWTH_II,H_PF_GLOBAL_GROWTH_II,Redwood Growth Fund II,private_fund,long,18.7908,18.7908,18.7908,18.7908,private_fund,0.0262666037636945,0.0262666037636945,0.0262666037636945,Venture Capital / Growth,Global Growth Equity,Information Technology / Consumer,Global Growth Equity,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_HARBOR_PEAK_V,H_PF_HARBOR_PEAK_V,Harbor Peak Partners V,private_fund,long,28.5861,28.5861,28.5861,28.5861,private_fund,0.03995890339151858,0.03995890339151858,0.03995890339151858,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_HARBOUR_CORE_RE,H_PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,private_fund,long,19.0436,19.0436,19.0436,19.0436,private_fund,0.026619978682881656,0.026619978682881656,0.026619978682881656,Real Estate,Core Real Estate,Real Estate,Core Real Estate,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_HOME_MULTIFAMILY,H_PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,private_fund,long,11.4261,11.4261,11.4261,11.4261,private_fund,0.01597190333909944,0.01597190333909944,0.01597190333909944,Real Estate,US Multifamily,Residential Real Estate,US Multifamily,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_INDIA_DIGITAL,H_PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,private_fund,long,11.2745,11.2745,11.2745,11.2745,private_fund,0.01575999021509322,0.01575999021509322,0.01575999021509322,Venture Capital / Growth,India Digital Growth,Information Technology,India Digital Growth,India,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_INFRA_CORE,H_PF_INFRA_CORE,Evergreen Core Infrastructure Fund,private_fund,long,11.3696,11.3696,11.3696,11.3696,private_fund,0.01589292516293617,0.01589292516293617,0.01589292516293617,Infrastructure,Core Infrastructure,Infrastructure,Core Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_LIONROCK_CREDIT,H_PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,private_fund,long,15.72,15.72,15.72,15.72,private_fund,0.02197410494312523,0.02197410494312523,0.02197410494312523,Private Credit,Asia Private Credit,Diversified Credit,Asia Private Credit,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_METRO_LOGISTICS,H_PF_METRO_LOGISTICS,Metro Logistics Fund,private_fund,long,11.9022,11.9022,11.9022,11.9022,private_fund,0.01663741678460974,0.01663741678460974,0.01663741678460974,Real Estate,Logistics Real Estate,Industrial Real Estate,Logistics Real Estate,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_NORTHSTAR_IV,H_PF_NORTHSTAR_IV,Northstar Buyout Fund IV,private_fund,long,33.3504,33.3504,33.3504,33.3504,private_fund,0.04661865073124705,0.04661865073124705,0.04661865073124705,Private Equity,Buyout,Industrials,Buyout,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_RENEWABLES_II,H_PF_RENEWABLES_II,SolarBridge Renewables Fund II,private_fund,long,9.4747,9.4747,9.4747,9.4747,private_fund,0.013244150897241005,0.013244150897241005,0.013244150897241005,Infrastructure,Renewables,Utilities / Infrastructure,Renewables,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_SEEDSPRING_I,H_PF_SEEDSPRING_I,SeedSpring Southeast Asia VC Fund I,private_fund,long,9.3954,9.3954,9.3954,9.3954,private_fund,0.01313330188184725,0.01313330188184725,0.01313330188184725,Venture Capital / Growth,Southeast Asia VC,Information Technology / Consumer,Southeast Asia VC,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_SPRING_OPP_CREDIT,H_PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,private_fund,long,16.1964,16.1964,16.1964,16.1964,private_fund,0.0226400377417833,0.0226400377417833,0.0226400377417833,Private Credit,Opportunistic Credit,Special Situations Credit,Opportunistic Credit,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_QAI,H_QAI,Multi-Strategy Liquid Alternatives ETF Proxy,etf,long,6.7516,6.7516,6.7516,6.7516,etf,0.00943768237493666,0.00943768237493666,0.00943768237493666,Hedge Funds / Absolute Return,Multi-Strategy Absolute Return,Multi-Strategy,Absolute Return,Global / Multi-region,Non-classifiable,Liquid,QAI,benchmark_proxy,proxy
2025-08-31,H_QQQ,H_QQQ,Invesco QQQ Trust,etf,long,22.7128,22.7128,22.7128,22.7128,etf,0.03174894724886862,0.03174894724886862,0.03174894724886862,Global Public Equities,US Technology / Growth,Information Technology,Growth / Technology ETF,North America,Mega Cap,Liquid,QQQ,lookthrough,lookthrough
2025-08-31,H_SPY,H_SPY,SPDR S&P 500 ETF,etf,long,37.8547,37.8547,37.8547,37.8547,etf,0.052914958676241894,0.052914958676241894,0.052914958676241894,Global Public Equities,US Large Cap Core,Multi-Sector / Diversified,Broad Market ETF,North America,Multi Cap,Liquid,SPY,lookthrough,lookthrough
2025-08-31,H_SPY_PUT,H_SPY_PUT,S&P 500 Protective Put Overlay,listed_option,long,1.8927,-7.5708,11.356200000000001,-7.5708,delta_adjusted_exposure,0.002645699009278188,0.01587419405566913,-0.010582796037112752,Global Public Equities,Options Overlay,Multi-Sector / Diversified,Equity Index Option,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2025-08-31,H_TLT,H_TLT,iShares 20+ Year Treasury Bond ETF,etf,long,13.7237,13.7237,13.7237,13.7237,etf,0.019183589313483948,0.019183589313483948,0.019183589313483948,Fixed Income & Liquid Credit,Long Duration Treasuries,Fixed Income / Sovereign,Government Bonds,North America,Non-classifiable,Liquid,TLT,benchmark_proxy,proxy
2025-08-31,H_VNQ,H_VNQ,US Listed REIT ETF Proxy,etf,long,5.7871,5.7871,5.7871,5.7871,etf,0.008089462004857507,0.008089462004857507,0.008089462004857507,Hedge Funds / Absolute Return,Listed Real Estate,Real Estate,REITs,North America,Mid Cap,Liquid,VNQ,lookthrough,lookthrough
2025-09-30,H_2800HK,H_2800HK,Tracker Fund of Hong Kong ETF,etf,long,11.2283,11.2283,11.2283,11.2283,etf,0.015668570856036783,0.015668570856036783,0.015668570856036783,Global Public Equities,Hong Kong Broad Market,Multi-Sector / Diversified,Hong Kong Equity ETF,Greater China,Large Cap,Liquid,2800.HK,lookthrough,lookthrough
2025-09-30,H_ACWI,H_ACWI,iShares MSCI ACWI ETF,etf,long,18.8508,18.8508,18.8508,18.8508,etf,0.02630541537837234,0.02630541537837234,0.02630541537837234,Global Public Equities,Global Equity Core,Multi-Sector / Diversified,Broad Market ETF,Global / Multi-region,Multi Cap,Liquid,ACWI,lookthrough,lookthrough
2025-09-30,H_AGG,H_AGG,iShares Core US Aggregate Bond ETF,etf,long,23.5059,23.5059,23.5059,23.5059,etf,0.03280139109971367,0.03280139109971367,0.03280139109971367,Fixed Income & Liquid Credit,US Aggregate Bonds,Fixed Income / Credit,Aggregate Bonds,North America,Non-classifiable,Liquid,AGG,benchmark_proxy,proxy
2025-09-30,H_BABA,H_BABA,Alibaba ADR,equity,long,6.5498,6.5498,6.5498,6.5498,equity,0.009139941522124427,0.009139941522124427,0.009139941522124427,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,BABA,direct,direct
2025-09-30,H_BIL,H_BIL,SPDR 1-3 Month T-Bill ETF,etf,long,7.8353,7.8353,7.8353,7.8353,etf,0.01093379703323789,0.01093379703323789,0.01093379703323789,Fixed Income & Liquid Credit,Treasury Bills,Fixed Income / Sovereign,Treasury Bills,North America,Non-classifiable,Liquid,BIL,benchmark_proxy,proxy
2025-09-30,H_BRKB,H_BRKB,Berkshire Hathaway Class B,equity,long,11.3817,11.3817,11.3817,11.3817,equity,0.015882633427335736,0.015882633427335736,0.015882633427335736,Global Public Equities,US Quality Compounder,Financials,Multi-Sector Holdings,North America,Mega Cap,Liquid,BRK.B,direct,direct
2025-09-30,H_CASH_HKD,H_CASH_HKD,HKD Working Capital,cash,long,2.3793,2.3793,2.3793,2.3793,cash,0.003320202580779665,0.003320202580779665,0.003320202580779665,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-09-30,H_CASH_JPY,H_CASH_JPY,JPY Treasury Buffer,cash,long,1.5862,1.5862,1.5862,1.5862,cash,0.0022134683871864436,0.0022134683871864436,0.0022134683871864436,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-09-30,H_CASH_OPS_USD,H_CASH_OPS_USD,USD Operating Cash,cash,long,11.8967,11.8967,11.8967,11.8967,cash,0.01660129199460406,0.01660129199460406,0.01660129199460406,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-09-30,H_CASH_RESERVE_USD,H_CASH_RESERVE_USD,USD Liquidity Reserve,cash,long,4.4613,4.4613,4.4613,4.4613,cash,0.006225536827483847,0.006225536827483847,0.006225536827483847,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-09-30,H_CASH_SGD,H_CASH_SGD,SGD Near-Term Reserve,cash,long,1.9828,1.9828,1.9828,1.9828,cash,0.002766905256659488,0.002766905256659488,0.002766905256659488,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-09-30,H_CNYA,H_CNYA,iShares MSCI China A ETF,etf,long,7.4855,7.4855,7.4855,7.4855,etf,0.010445667388906898,0.010445667388906898,0.010445667388906898,Global Public Equities,China A-Shares,Multi-Sector / Diversified,China A-Shares ETF,Greater China,All Cap,Liquid,CNYA,lookthrough,lookthrough
2025-09-30,H_DBC,H_DBC,Broad Commodities ETF Proxy,etf,long,7.7087,7.7087,7.7087,7.7087,etf,0.010757132616507462,0.010757132616507462,0.010757132616507462,Hedge Funds / Absolute Return,Commodities,Commodities,Broad Commodities,Global / Multi-region,Non-classifiable,Liquid,DBC,benchmark_proxy,proxy
2025-09-30,H_DBMF,H_DBMF,Managed Futures ETF Proxy,etf,long,9.6359,9.6359,9.6359,9.6359,etf,0.013446450656972544,0.013446450656972544,0.013446450656972544,Hedge Funds / Absolute Return,Managed Futures,Multi-Strategy,Managed Futures,Global / Multi-region,Non-classifiable,Liquid,DBMF,benchmark_proxy,proxy
2025-09-30,H_EEM,H_EEM,iShares MSCI Emerging Markets ETF,etf,long,6.5978,6.5978,6.5978,6.5978,etf,0.009206923291500893,0.009206923291500893,0.009206923291500893,Global Public Equities,Emerging Markets Core,Multi-Sector / Diversified,EM Equity ETF,Global / Multi-region,All Cap,Liquid,EEM,lookthrough,lookthrough
2025-09-30,H_EMB,H_EMB,iShares Emerging Markets Bond ETF,etf,long,7.8353,7.8353,7.8353,7.8353,etf,0.01093379703323789,0.01093379703323789,0.01093379703323789,Fixed Income & Liquid Credit,EM Sovereign / Credit,Fixed Income / Credit,EM Debt,Global / Multi-region,Non-classifiable,Liquid,EMB,benchmark_proxy,proxy
2025-09-30,H_ES_SHORT,H_ES_SHORT,S&P 500 Overlay Short Future,future,short,2.8454,-17.072400000000002,17.072400000000002,-17.072400000000002,signed_notional,0.003970623470495717,0.023823740822974303,-0.023823740822974303,Global Public Equities,Equity Index Overlay,Multi-Sector / Diversified,Equity Index Future,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2025-09-30,H_EWJ,H_EWJ,iShares MSCI Japan ETF,etf,long,6.5414,6.5414,6.5414,6.5414,etf,0.009128219712483546,0.009128219712483546,0.009128219712483546,Global Public Equities,Japan Equities,Multi-Sector / Diversified,Japan Equity ETF,Japan,Large Cap,Liquid,EWJ,lookthrough,lookthrough
2025-09-30,H_EWS,H_EWS,iShares MSCI Singapore ETF,etf,long,2.7229,2.7229,2.7229,2.7229,etf,0.003799680413232863,0.003799680413232863,0.003799680413232863,Global Public Equities,Southeast Asia Equities,Multi-Sector / Diversified,Southeast Asia Equity ETF,Southeast Asia,Large Cap,Liquid,EWS,lookthrough,lookthrough
2025-09-30,H_EWY,H_EWY,iShares MSCI South Korea ETF,etf,long,4.6268,4.6268,4.6268,4.6268,etf,0.006456484386479787,0.006456484386479787,0.006456484386479787,Global Public Equities,Korea Equities,Multi-Sector / Diversified,Korea Equity ETF,Korea,Large Cap,Liquid,EWY,lookthrough,lookthrough
2025-09-30,H_GLD,H_GLD,SPDR Gold Shares,etf,long,9.7158,9.7158,9.7158,9.7158,etf,0.013557947393913786,0.013557947393913786,0.013557947393913786,Hedge Funds / Absolute Return,Gold / Defensive,Commodities / Precious Metals,Gold,Global / Multi-region,Non-classifiable,Liquid,GLD,benchmark_proxy,proxy
2025-09-30,H_GMACRO,H_GMACRO,Global Macro Hedge Fund Sleeve,fund,long,17.3447,17.3447,17.3447,17.3447,fund,0.024203722818832873,0.024203722818832873,0.024203722818832873,Hedge Funds / Absolute Return,Global Macro,Multi-Strategy,Global Macro,Global / Multi-region,Non-classifiable,Semi-Liquid,GMACRO,mandate_proxy,proxy
2025-09-30,H_GOOGL,H_GOOGL,Alphabet Class A,equity,long,8.5363,8.5363,8.5363,8.5363,equity,0.01191200995684002,0.01191200995684002,0.01191200995684002,Global Public Equities,US Mega-cap Technology,Communication Services,Interactive Media,North America,Mega Cap,Liquid,GOOGL,direct,direct
2025-09-30,H_HSI_FUT,H_HSI_FUT,Hang Seng Index Tactical Long Future,future,long,2.3392,8.42112,8.42112,8.42112,signed_notional,0.003264244894279743,0.011751281619407075,0.011751281619407075,Global Public Equities,Greater China Tactical Overlay,Multi-Sector / Diversified,Equity Index Future,Greater China,Large Cap,Liquid,2800.HK,underlying_proxy,proxy
2025-09-30,H_HSTECH,H_HSTECH,Hang Seng TECH ETF-style Exposure,etf,long,9.3569,9.3569,9.3569,9.3569,etf,0.013057119122471839,0.013057119122471839,0.013057119122471839,Global Public Equities,Hong Kong / China Technology,Information Technology,Technology ETF,Greater China,Large Cap,Liquid,3067.HK,lookthrough,lookthrough
2025-09-30,H_HYG,H_HYG,iShares High Yield Corporate Bond ETF,etf,long,8.8147,8.8147,8.8147,8.8147,etf,0.012300504219223518,0.012300504219223518,0.012300504219223518,Fixed Income & Liquid Credit,High Yield Credit,Fixed Income / Credit,High Yield Credit,North America,Non-classifiable,Liquid,HYG,benchmark_proxy,proxy
2025-09-30,H_IGIB,H_IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,long,11.7529,11.7529,11.7529,11.7529,etf,0.016400625777180402,0.016400625777180402,0.016400625777180402,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,IGIB,benchmark_proxy,proxy
2025-09-30,H_INDA,H_INDA,iShares MSCI India ETF,etf,long,6.518,6.518,6.518,6.518,etf,0.009095566099912519,0.009095566099912519,0.009095566099912519,Global Public Equities,India Equities,Multi-Sector / Diversified,India Equity ETF,India,All Cap,Liquid,INDA,lookthrough,lookthrough
2025-09-30,H_JD,H_JD,JD.com ADR,equity,long,4.6785,4.6785,4.6785,4.6785,equity,0.006528629333912354,0.006528629333912354,0.006528629333912354,Global Public Equities,China E-commerce ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,JD,direct,direct
2025-09-30,H_LQD,H_LQD,iShares Investment Grade Corporate Bond ETF,etf,long,7.8353,7.8353,7.8353,7.8353,etf,0.01093379703323789,0.01093379703323789,0.01093379703323789,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,LQD,benchmark_proxy,proxy
2025-09-30,H_MKTNEUT,H_MKTNEUT,Equity Market Neutral Fund Sleeve,fund,long,15.4175,15.4175,15.4175,15.4175,fund,0.02151440477836779,0.02151440477836779,0.02151440477836779,Hedge Funds / Absolute Return,Equity Market Neutral,Multi-Strategy,Equity Market Neutral,Global / Multi-region,Non-classifiable,Semi-Liquid,MKTNEUT,mandate_proxy,proxy
2025-09-30,H_MSFT,H_MSFT,Microsoft,equity,long,9.4847,9.4847,9.4847,9.4847,equity,0.01323545808343668,0.01323545808343668,0.01323545808343668,Global Public Equities,US Mega-cap Technology,Information Technology,Software,North America,Mega Cap,Liquid,MSFT,direct,direct
2025-09-30,H_NQ_SHORT,H_NQ_SHORT,Nasdaq Overlay Short Future,future,short,1.8969,-11.3814,11.3814,-11.3814,signed_notional,0.0026470357985461886,0.015882214791277133,-0.015882214791277133,Global Public Equities,Technology Overlay,Information Technology,Equity Index Future,North America,Mega Cap,Liquid,QQQ,underlying_proxy,proxy
2025-09-30,H_NVDA,H_NVDA,NVIDIA,equity,long,7.5878,7.5878,7.5878,7.5878,equity,0.01058842228489049,0.01058842228489049,0.01058842228489049,Global Public Equities,US Semiconductor Growth,Information Technology,Semiconductors,North America,Mega Cap,Liquid,NVDA,direct,direct
2025-09-30,H_PDD,H_PDD,PDD Holdings ADR,equity,long,5.6142,5.6142,5.6142,5.6142,equity,0.007834355200694825,0.007834355200694825,0.007834355200694825,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,PDD,direct,direct
2025-09-30,H_PF_APAC_LOGISTICS,H_PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,private_fund,long,7.6398,7.6398,7.6398,7.6398,private_fund,0.010660985868381661,0.010660985868381661,0.010660985868381661,Real Estate,APAC Logistics,Industrial Real Estate,APAC Logistics,Japan,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-09-30,H_PF_APEX_SECONDARIES_II,H_PF_APEX_SECONDARIES_II,Apex Secondaries Fund II,private_fund,long,19.1403,19.1403,19.1403,19.1403,private_fund,0.026709399174924146,0.026709399174924146,0.026709399174924146,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-09-30,H_PF_ATLAS_COINV_I,H_PF_ATLAS_COINV_I,Atlas Co-Investment Fund I,private_fund,long,21.0544,21.0544,21.0544,21.0544,private_fund,0.029380436774163573,0.029380436774163573,0.029380436774163573,Private Equity,Co-investment,Business Services,Co-investment,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-09-30,H_PF_BLUE_HORIZON_III,H_PF_BLUE_HORIZON_III,Blue Horizon Ventures III,private_fund,long,16.981,16.981,16.981,16.981,private_fund,0.023696196370453285,0.023696196370453285,0.023696196370453285,Venture Capital / Growth,US Technology VC,Information Technology,US Technology VC,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
